"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009060","aerobic respiration","3/634","200/18986",0.015,0.449195583596214,-1.45547075007502,0.965145463476042,0.999983709882227,0.936697435472098,"89/170712/4693",3
"GO:0031334","positive regulation of protein-containing complex assembly","3/634","200/18986",0.015,0.449195583596214,-1.45547075007502,0.965145463476042,0.999983709882227,0.936697435472098,"948/1440/4312",3
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","7/634","369/18986",0.018970189701897,0.568088362271635,-1.55726122219761,0.965307348794271,0.999983709882227,0.936697435472098,"153579/2215/3500/3501/3514/3929/79931",7
"GO:0022404","molting cycle process","1/634","99/18986",0.0101010101010101,0.302488608482299,-1.29328917144145,0.965652470684462,0.999983709882227,0.936697435472098,"8549",1
"GO:0022405","hair cycle process","1/634","99/18986",0.0101010101010101,0.302488608482299,-1.29328917144145,0.965652470684462,0.999983709882227,0.936697435472098,"8549",1
"GO:0051781","positive regulation of cell division","1/634","99/18986",0.0101010101010101,0.302488608482299,-1.29328917144145,0.965652470684462,0.999983709882227,0.936697435472098,"84432",1
"GO:0061387","regulation of extent of cell growth","1/634","99/18986",0.0101010101010101,0.302488608482299,-1.29328917144145,0.965652470684462,0.999983709882227,0.936697435472098,"6585",1
"GO:0070936","protein K48-linked ubiquitination","1/634","99/18986",0.0101010101010101,0.302488608482299,-1.29328917144145,0.965652470684462,0.999983709882227,0.936697435472098,"84675",1
"GO:1903432","regulation of TORC1 signaling","1/634","99/18986",0.0101010101010101,0.302488608482299,-1.29328917144145,0.965652470684462,0.999983709882227,0.936697435472098,"5567",1
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/634","153/18986",0.0130718954248366,0.391455846271211,-1.4047087450098,0.965692602004555,0.999983709882227,0.936697435472098,"284194/654346",2
"GO:0007029","endoplasmic reticulum organization","1/634","100/18986",0.01,0.299463722397476,-1.30547592471498,0.966805450701725,0.999983709882227,0.936697435472098,"10345",1
"GO:0010596","negative regulation of endothelial cell migration","1/634","100/18986",0.01,0.299463722397476,-1.30547592471498,0.966805450701725,0.999983709882227,0.936697435472098,"5468",1
"GO:0071229","cellular response to acid chemical","1/634","100/18986",0.01,0.299463722397476,-1.30547592471498,0.966805450701725,0.999983709882227,0.936697435472098,"2890",1
"GO:0060070","canonical Wnt signaling pathway","6/634","332/18986",0.0180722891566265,0.541199498308692,-1.56752750189587,0.967629082643359,0.999983709882227,0.936697435472098,"650/414194/1749/3484/8549/4693",6
"GO:0000075","cell cycle checkpoint signaling","3/634","203/18986",0.0147783251231527,0.442557225217945,-1.48413723091771,0.967728656351767,0.999983709882227,0.936697435472098,"84072/135458/56155",3
"GO:0010657","muscle cell apoptotic process","1/634","101/18986",0.0099009900990099,0.296498735047006,-1.31757487425189,0.967919786413634,0.999983709882227,0.936697435472098,"5468",1
"GO:0042773","ATP synthesis coupled electron transport","1/634","101/18986",0.0099009900990099,0.296498735047006,-1.31757487425189,0.967919786413634,0.999983709882227,0.936697435472098,"170712",1
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","1/634","101/18986",0.0099009900990099,0.296498735047006,-1.31757487425189,0.967919786413634,0.999983709882227,0.936697435472098,"170712",1
"GO:0046785","microtubule polymerization","1/634","101/18986",0.0099009900990099,0.296498735047006,-1.31757487425189,0.967919786413634,0.999983709882227,0.936697435472098,"256764",1
"GO:2001251","negative regulation of chromosome organization","1/634","101/18986",0.0099009900990099,0.296498735047006,-1.31757487425189,0.967919786413634,0.999983709882227,0.936697435472098,"56155",1
"GO:1901991","negative regulation of mitotic cell cycle phase transition","3/634","205/18986",0.0146341463414634,0.438239593752404,-1.50306211957016,0.969349273359892,0.999983709882227,0.936697435472098,"2273/135458/56155",3
"GO:0051310","metaphase chromosome alignment","1/634","103/18986",0.00970873786407767,0.290741478055802,-1.34151615775754,0.970037654744746,0.999983709882227,0.936697435472098,"56155",1
"GO:0034599","cellular response to oxidative stress","4/634","251/18986",0.0159362549800797,0.477233023740998,-1.54962418699215,0.970104822240113,0.999983709882227,0.936697435472098,"948/51314/5179/10891",4
"GO:0002429","immune response-activating cell surface receptor signaling pathway","6/634","336/18986",0.0178571428571429,0.534756647138351,-1.59925834996639,0.970225710204935,0.999983709882227,0.936697435472098,"153579/3500/3501/3514/3929/79931",6
"GO:0022409","positive regulation of cell-cell adhesion","6/634","336/18986",0.0178571428571429,0.534756647138351,-1.59925834996639,0.970225710204935,0.999983709882227,0.936697435472098,"51412/2243/2244/2266/3952/5105",6
"GO:0002705","positive regulation of leukocyte mediated immunity","2/634","158/18986",0.0126582278481013,0.37906800303478,-1.45672883844464,0.970289511763863,0.999983709882227,0.936697435472098,"909/5443",2
"GO:0035264","multicellular organism growth","2/634","158/18986",0.0126582278481013,0.37906800303478,-1.45672883844464,0.970289511763863,0.999983709882227,0.936697435472098,"153/2690",2
"GO:0042552","myelination","2/634","158/18986",0.0126582278481013,0.37906800303478,-1.45672883844464,0.970289511763863,0.999983709882227,0.936697435472098,"443/4653",2
"GO:0044839","cell cycle G2/M phase transition","2/634","158/18986",0.0126582278481013,0.37906800303478,-1.45672883844464,0.970289511763863,0.999983709882227,0.936697435472098,"2273/135458",2
"GO:0042102","positive regulation of T cell proliferation","1/634","104/18986",0.00961538461538462,0.28794588692065,-1.3533617622983,0.971043645683253,0.999983709882227,0.936697435472098,"3952",1
"GO:1990542","mitochondrial transmembrane transport","1/634","104/18986",0.00961538461538462,0.28794588692065,-1.3533617622983,0.971043645683253,0.999983709882227,0.936697435472098,"83884",1
"GO:0018105","peptidyl-serine phosphorylation","2/634","159/18986",0.0125786163522013,0.376683927543995,-1.46698122548616,0.971134839294466,0.999983709882227,0.936697435472098,"4908/5105",2
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","6/634","338/18986",0.0177514792899408,0.531592406622739,-1.61500687748467,0.971451024493782,0.999983709882227,0.936697435472098,"26835/26834/26831/100151684/26864/84530",6
"GO:0000398","mRNA splicing, via spliceosome","6/634","338/18986",0.0177514792899408,0.531592406622739,-1.61500687748467,0.971451024493782,0.999983709882227,0.936697435472098,"26835/26834/26831/100151684/26864/84530",6
"GO:0030705","cytoskeleton-dependent intracellular transport","3/634","208/18986",0.0144230769230769,0.431918830380976,-1.53117779834261,0.971636702161391,0.999983709882227,0.936697435472098,"3798/8499/6860",3
"GO:0007272","ensheathment of neurons","2/634","160/18986",0.0125,0.374329652996845,-1.47718458197826,0.971956960760428,0.999983709882227,0.936697435472098,"443/4653",2
"GO:0008366","axon ensheathment","2/634","160/18986",0.0125,0.374329652996845,-1.47718458197826,0.971956960760428,0.999983709882227,0.936697435472098,"443/4653",2
"GO:0002758","innate immune response-activating signaling pathway","5/634","297/18986",0.0168350168350168,0.504147680803832,-1.60083205089504,0.971983738354446,0.999983709882227,0.936697435472098,"948/3929/6279/6280/79931",5
"GO:0090130","tissue migration","1/634","105/18986",0.00952380952380952,0.285203545140454,-1.36512610831248,0.972015911790489,0.999983709882227,0.936697435472098,"58",1
"GO:0043549","regulation of kinase activity","9/634","460/18986",0.0195652173913043,0.585907282951584,-1.67106717234297,0.972404667842836,0.999983709882227,0.936697435472098,"9370/183/650/414194/1116/2690/3952/4908/6317",9
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","1/634","106/18986",0.00943396226415094,0.282512945657997,-1.37681071280963,0.972955581931097,0.999983709882227,0.936697435472098,"84944",1
"GO:0110020","regulation of actomyosin structure organization","1/634","106/18986",0.00943396226415094,0.282512945657997,-1.37681071280963,0.972955581931097,0.999983709882227,0.936697435472098,"4653",1
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","1/634","106/18986",0.00943396226415094,0.282512945657997,-1.37681071280963,0.972955581931097,0.999983709882227,0.936697435472098,"84675",1
"GO:0072594","establishment of protein localization to organelle","9/634","462/18986",0.0194805194805195,0.583370887787292,-1.68504477053556,0.973408373794123,0.999983709882227,0.936697435472098,"347/948/2740/3952/4321/4693/51555/6029/378707",9
"GO:0045930","negative regulation of mitotic cell cycle","4/634","256/18986",0.015625,0.467912066246057,-1.59309888563163,0.973466396561053,0.999983709882227,0.936697435472098,"2273/135458/166863/56155",4
"GO:0000375","RNA splicing, via transesterification reactions","6/634","342/18986",0.0175438596491228,0.52537495157452,-1.64627502512516,0.97376364817817,0.999983709882227,0.936697435472098,"26835/26834/26831/100151684/26864/84530",6
"GO:0002377","immunoglobulin production","1/634","107/18986",0.00934579439252336,0.279872637754651,-1.38841704880527,0.97386374724125,0.999983709882227,0.936697435472098,"5950",1
"GO:0032231","regulation of actin filament bundle assembly","1/634","107/18986",0.00934579439252336,0.279872637754651,-1.38841704880527,0.97386374724125,0.999983709882227,0.936697435472098,"4653",1
"GO:0003341","cilium movement","4/634","258/18986",0.0155038759689922,0.46428484092632,-1.61029823816716,0.974709190169085,0.999983709882227,0.936697435472098,"338/51314/9576/6866",4
"GO:0002709","regulation of T cell mediated immunity","1/634","108/18986",0.00925925925925926,0.277281224442108,-1.39994654702474,0.974741462387659,0.999983709882227,0.936697435472098,"909",1
"GO:0008637","apoptotic mitochondrial changes","1/634","108/18986",0.00925925925925926,0.277281224442108,-1.39994654702474,0.974741462387659,0.999983709882227,0.936697435472098,"2852",1
"GO:0050657","nucleic acid transport","2/634","164/18986",0.0121951219512195,0.365199661460337,-1.51751998270735,0.975025251148538,0.999983709882227,0.936697435472098,"10642/643136",2
"GO:0050658","RNA transport","2/634","164/18986",0.0121951219512195,0.365199661460337,-1.51751998270735,0.975025251148538,0.999983709882227,0.936697435472098,"10642/643136",2
"GO:0016050","vesicle organization","7/634","386/18986",0.0181347150259067,0.543068926627548,-1.6857613898469,0.975300346156547,0.999983709882227,0.936697435472098,"4647/6616/29091/6860/286753/7306/256764",7
"GO:0048144","fibroblast proliferation","1/634","109/18986",0.00917431192660551,0.274737359997685,-1.41140059752512,0.975589746784641,0.999983709882227,0.936697435472098,"183",1
"GO:0031647","regulation of protein stability","7/634","387/18986",0.0180878552971576,0.541665647747373,-1.69317295787201,0.975796511164542,0.999983709882227,0.936697435472098,"336/650/1828/338328/404266/10891/7018",7
"GO:0042098","T cell proliferation","3/634","215/18986",0.013953488372093,0.417856356833688,-1.59556284275311,0.976361546077607,0.999983709882227,0.936697435472098,"3952/284194/654346",3
"GO:0048675","axon extension","1/634","110/18986",0.00909090909090909,0.272239747634069,-1.42278055123992,0.976409585770631,0.999983709882227,0.936697435472098,"6585",1
"GO:1901796","regulation of signal transduction by p53 class mediator","1/634","110/18986",0.00909090909090909,0.272239747634069,-1.42278055123992,0.976409585770631,0.999983709882227,0.936697435472098,"27063",1
"GO:0045088","regulation of innate immune response","9/634","470/18986",0.0191489361702128,0.573441170548359,-1.74045383510254,0.97709992864325,0.999983709882227,0.936697435472098,"948/3929/3952/4321/147945/5468/6279/6280/79931",9
"GO:0051236","establishment of RNA localization","2/634","167/18986",0.0119760479041916,0.358639188499972,-1.54728606385858,0.97711099774024,0.999983709882227,0.936697435472098,"10642/643136",2
"GO:0007229","integrin-mediated signaling pathway","1/634","111/18986",0.00900900900900901,0.269787137295024,-1.43408772145107,0.977201931745489,0.999983709882227,0.936697435472098,"27329",1
"GO:0007040","lysosome organization","1/634","112/18986",0.00892857142857143,0.267378323569175,-1.44532338519197,0.977967705269905,0.999983709882227,0.936697435472098,"4647",1
"GO:0030038","contractile actin filament bundle assembly","1/634","112/18986",0.00892857142857143,0.267378323569175,-1.44532338519197,0.977967705269905,0.999983709882227,0.936697435472098,"4653",1
"GO:0031398","positive regulation of protein ubiquitination","1/634","112/18986",0.00892857142857143,0.267378323569175,-1.44532338519197,0.977967705269905,0.999983709882227,0.936697435472098,"51438",1
"GO:0042116","macrophage activation","1/634","112/18986",0.00892857142857143,0.267378323569175,-1.44532338519197,0.977967705269905,0.999983709882227,0.936697435472098,"3929",1
"GO:0043149","stress fiber assembly","1/634","112/18986",0.00892857142857143,0.267378323569175,-1.44532338519197,0.977967705269905,0.999983709882227,0.936697435472098,"4653",1
"GO:0080171","lytic vacuole organization","1/634","112/18986",0.00892857142857143,0.267378323569175,-1.44532338519197,0.977967705269905,0.999983709882227,0.936697435472098,"4647",1
"GO:0017148","negative regulation of translation","3/634","218/18986",0.0137614678899083,0.412106039996527,-1.62265606400395,0.978148649081182,0.999983709882227,0.936697435472098,"10642/79727/23057",3
"GO:0036503","ERAD pathway","1/634","113/18986",0.00884955752212389,0.265012143714581,-1.45648878458579,0.97870779612817,0.999983709882227,0.936697435472098,"80343",1
"GO:0038202","TORC1 signaling","1/634","113/18986",0.00884955752212389,0.265012143714581,-1.45648878458579,0.97870779612817,0.999983709882227,0.936697435472098,"5567",1
"GO:0048024","regulation of mRNA splicing, via spliceosome","1/634","114/18986",0.0087719298245614,0.26268747578726,-1.46758512812228,0.979423064355518,0.999983709882227,0.936697435472098,"84530",1
"GO:1901800","positive regulation of proteasomal protein catabolic process","1/634","114/18986",0.0087719298245614,0.26268747578726,-1.46758512812228,0.979423064355518,0.999983709882227,0.936697435472098,"7018",1
"GO:0018209","peptidyl-serine modification","2/634","171/18986",0.0116959064327485,0.350249967716347,-1.58635536981288,0.979631510466503,0.999983709882227,0.936697435472098,"4908/5105",2
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","2/634","171/18986",0.0116959064327485,0.350249967716347,-1.58635536981288,0.979631510466503,0.999983709882227,0.936697435472098,"7018/440730",2
"GO:0006661","phosphatidylinositol biosynthetic process","1/634","116/18986",0.00862068965517241,0.258158381377135,-1.48957532067339,0.980782430238678,0.999983709882227,0.936697435472098,"117283",1
"GO:0015748","organophosphate ester transport","2/634","173/18986",0.0115606936416185,0.346200835141591,-1.60563421722903,0.980788804491479,0.999983709882227,0.936697435472098,"336/389668",2
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","3/634","223/18986",0.0134529147982063,0.402865994256695,-1.66717552439997,0.980844726367184,0.999983709882227,0.936697435472098,"9370/948/4050",3
"GO:0070663","regulation of leukocyte proliferation","4/634","270/18986",0.0148148148148148,0.443649959107372,-1.7113219371157,0.981090762064776,0.999983709882227,0.936697435472098,"5169/3952/284194/654346",4
"GO:0002366","leukocyte activation involved in immune response","5/634","315/18986",0.0158730158730159,0.475339241900756,-1.74525262246369,0.981358177921335,0.999983709882227,0.936697435472098,"1113/5169/3929/5105/8993",5
"GO:0007338","single fertilization","2/634","175/18986",0.0114285714285714,0.342244254168544,-1.62474781873505,0.981882254038451,0.999983709882227,0.936697435472098,"3207/22917",2
"GO:0071897","DNA biosynthetic process","2/634","175/18986",0.0114285714285714,0.342244254168544,-1.62474781873505,0.981882254038451,0.999983709882227,0.936697435472098,"9370/27063",2
"GO:0019882","antigen processing and presentation","1/634","118/18986",0.00847457627118644,0.253782815591082,-1.51130300306217,0.982052125139479,0.999983709882227,0.936697435472098,"909",1
"GO:0042177","negative regulation of protein catabolic process","1/634","118/18986",0.00847457627118644,0.253782815591082,-1.51130300306217,0.982052125139479,0.999983709882227,0.936697435472098,"7079",1
"GO:0002218","activation of innate immune response","5/634","317/18986",0.0157728706624606,0.472340256147439,-1.76088622043753,0.982195364261186,0.999983709882227,0.936697435472098,"948/3929/6279/6280/79931",5
"GO:0043488","regulation of mRNA stability","4/634","273/18986",0.0146520146520147,0.438774684831467,-1.73602148870063,0.982430133141254,0.999983709882227,0.936697435472098,"2668/10642/154197/166863",4
"GO:0008380","RNA splicing","9/634","484/18986",0.0185950413223141,0.556854029251506,-1.83555911959628,0.982453026014391,0.999983709882227,0.936697435472098,"2334/404266/10891/26835/26834/26831/100151684/26864/84530",9
"GO:0007254","JNK cascade","2/634","177/18986",0.0112994350282486,0.338377087454776,-1.6436999658719,0.982915236286502,0.999983709882227,0.936697435472098,"4653/6317",2
"GO:0043010","camera-type eye development","6/634","362/18986",0.0165745856353591,0.496348711156038,-1.79827448722364,0.982942989251243,0.999983709882227,0.936697435472098,"10218/362/491/4693/646960/5950",6
"GO:0002263","cell activation involved in immune response","5/634","319/18986",0.0156739811912226,0.469378875231154,-1.77644122489471,0.982997195904111,0.999983709882227,0.936697435472098,"1113/5169/3929/5105/8993",5
"GO:0042303","molting cycle","1/634","120/18986",0.00833333333333333,0.249553101997897,-1.53277674991978,0.983238055504833,0.999983709882227,0.936697435472098,"8549",1
"GO:0042633","hair cycle","1/634","120/18986",0.00833333333333333,0.249553101997897,-1.53277674991978,0.983238055504833,0.999983709882227,0.936697435472098,"8549",1
"GO:0007088","regulation of mitotic nuclear division","1/634","121/18986",0.00826446280991736,0.247490679667336,-1.54342095768245,0.983801347819576,0.999983709882227,0.936697435472098,"56155",1
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","1/634","122/18986",0.00819672131147541,0.245462067538915,-1.55400470214165,0.984345739310824,0.999983709882227,0.936697435472098,"2852",1
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1/634","122/18986",0.00819672131147541,0.245462067538915,-1.55400470214165,0.984345739310824,0.999983709882227,0.936697435472098,"948",1
"GO:0071482","cellular response to light stimulus","1/634","122/18986",0.00819672131147541,0.245462067538915,-1.55400470214165,0.984345739310824,0.999983709882227,0.936697435472098,"4312",1
"GO:0030178","negative regulation of Wnt signaling pathway","2/634","181/18986",0.0110497237569061,0.330899140770692,-1.68113440230407,0.984812478355643,0.999983709882227,0.936697435472098,"650/3484",2
"GO:0019080","viral gene expression","1/634","123/18986",0.00813008130081301,0.243466440973558,-1.56452893792185,0.984871863212273,0.999983709882227,0.936697435472098,"25834",1
"GO:0007286","spermatid development","3/634","232/18986",0.0129310344827586,0.387237572065702,-1.74540973658433,0.984917492563853,0.999983709882227,0.936697435472098,"349152/9576/728695",3
"GO:0090150","establishment of protein localization to membrane","4/634","280/18986",0.0142857142857143,0.42780531771068,-1.79283613710402,0.985214855097086,0.999983709882227,0.936697435472098,"2740/6029/378707/286753",4
"GO:0021761","limbic system development","1/634","126/18986",0.00793650793650794,0.237669620950378,-1.59575379013814,0.986346648194838,0.999983709882227,0.936697435472098,"477",1
"GO:0010948","negative regulation of cell cycle process","5/634","329/18986",0.0151975683890578,0.455112040117745,-1.85307281211881,0.986522222768128,0.999983709882227,0.936697435472098,"2273/2852/84072/135458/56155",5
"GO:0040013","negative regulation of locomotion","7/634","416/18986",0.0168269230769231,0.503905302111138,-1.90157530302143,0.986749558589116,0.999983709882227,0.936697435472098,"130399/9370/247/347/653/5468/6585",7
"GO:0006413","translational initiation","1/634","127/18986",0.0078740157480315,0.235798206612186,-1.60604907705099,0.986805620890727,0.999983709882227,0.936697435472098,"253314",1
"GO:0051495","positive regulation of cytoskeleton organization","2/634","186/18986",0.010752688172043,0.322004002577932,-1.7270817971189,0.986897768009657,0.999983709882227,0.936697435472098,"1440/4653",2
"GO:0043487","regulation of RNA stability","4/634","285/18986",0.0140350877192982,0.420299961259616,-1.8327430179639,0.986941857585117,0.999983709882227,0.936697435472098,"2668/10642/154197/166863",4
"GO:0032479","regulation of type I interferon production","1/634","128/18986",0.0078125,0.233956033123028,-1.61628928962891,0.987249188224906,0.999983709882227,0.936697435472098,"4321",1
"GO:0032606","type I interferon production","1/634","128/18986",0.0078125,0.233956033123028,-1.61628928962891,0.987249188224906,0.999983709882227,0.936697435472098,"4321",1
"GO:0072089","stem cell proliferation","1/634","128/18986",0.0078125,0.233956033123028,-1.61628928962891,0.987249188224906,0.999983709882227,0.936697435472098,"374887",1
"GO:1901988","negative regulation of cell cycle phase transition","4/634","287/18986",0.0139372822299652,0.417371041668957,-1.84855362439792,0.987577478198551,0.999983709882227,0.936697435472098,"2273/84072/135458/56155",4
"GO:0045017","glycerolipid biosynthetic process","3/634","240/18986",0.0125,0.374329652996845,-1.81303052627279,0.987829770636281,0.999983709882227,0.936697435472098,"336/117283/5105",3
"GO:0050670","regulation of lymphocyte proliferation","3/634","240/18986",0.0125,0.374329652996845,-1.81303052627279,0.987829770636281,0.999983709882227,0.936697435472098,"3952/284194/654346",3
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","2/634","189/18986",0.0105820105820106,0.316892827933837,-1.75421857715639,0.988012263726321,0.999983709882227,0.936697435472098,"6279/6280",2
"GO:0021987","cerebral cortex development","1/634","130/18986",0.00769230769230769,0.23035670953652,-1.63660776906541,0.988092154690114,0.999983709882227,0.936697435472098,"2890",1
"GO:0061013","regulation of mRNA catabolic process","4/634","289/18986",0.013840830449827,0.414482660757753,-1.86427917095856,0.988183595686363,0.999983709882227,0.936697435472098,"2668/10642/154197/166863",4
"GO:0000077","DNA damage checkpoint signaling","1/634","131/18986",0.00763358778625954,0.228598261372119,-1.64668762679098,0.988492535148667,0.999983709882227,0.936697435472098,"135458",1
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","1/634","131/18986",0.00763358778625954,0.228598261372119,-1.64668762679098,0.988492535148667,0.999983709882227,0.936697435472098,"7018",1
"GO:0045580","regulation of T cell differentiation","2/634","191/18986",0.0104712041884817,0.313574578426677,-1.77213624068296,0.988703378437626,0.999983709882227,0.936697435472098,"51412/5105",2
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","2/634","191/18986",0.0104712041884817,0.313574578426677,-1.77213624068296,0.988703378437626,0.999983709882227,0.936697435472098,"51412/2273",2
"GO:1902105","regulation of leukocyte differentiation","5/634","337/18986",0.0148367952522255,0.444308193468066,-1.9130635570477,0.988833394320215,0.999983709882227,0.936697435472098,"51412/9370/3623/5105/8993",5
"GO:0000910","cytokinesis","2/634","192/18986",0.0104166666666667,0.311941377497371,-1.78104410442694,0.98903421893792,0.999983709882227,0.936697435472098,"79187/56155",2
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/634","133/18986",0.0075187969924812,0.225160693531937,-1.66669241834513,0.98925342192273,0.999983709882227,0.936697435472098,"909",1
"GO:0050864","regulation of B cell activation","1/634","133/18986",0.0075187969924812,0.225160693531937,-1.66669241834513,0.98925342192273,0.999983709882227,0.936697435472098,"3623",1
"GO:0030336","negative regulation of cell migration","6/634","383/18986",0.0156657963446475,0.469133768768892,-1.95074824017281,0.989295573869059,0.999983709882227,0.936697435472098,"130399/9370/247/347/653/5468",6
"GO:0043087","regulation of GTPase activity","2/634","193/18986",0.0103626943005181,0.310325100930027,-1.78991845974685,0.989355607916338,0.999983709882227,0.936697435472098,"4908/5923",2
"GO:0032944","regulation of mononuclear cell proliferation","3/634","245/18986",0.0122448979591837,0.36669027232344,-1.85443258612796,0.989366952153434,0.999983709882227,0.936697435472098,"3952/284194/654346",3
"GO:0006913","nucleocytoplasmic transport","5/634","340/18986",0.0147058823529412,0.440387827055112,-1.93527194518805,0.989599153277918,0.999983709882227,0.936697435472098,"347/948/3952/4321/643136",5
"GO:0051169","nuclear transport","5/634","340/18986",0.0147058823529412,0.440387827055112,-1.93527194518805,0.989599153277918,0.999983709882227,0.936697435472098,"347/948/3952/4321/643136",5
"GO:0007052","mitotic spindle organization","1/634","134/18986",0.00746268656716418,0.223480389848863,-1.67661883574744,0.989614814300654,0.999983709882227,0.936697435472098,"79187",1
"GO:0051225","spindle assembly","1/634","134/18986",0.00746268656716418,0.223480389848863,-1.67661883574744,0.989614814300654,0.999983709882227,0.936697435472098,"147872",1
"GO:0042770","signal transduction in response to DNA damage","2/634","194/18986",0.0103092783505155,0.308725487007708,-1.79875965224219,0.98966780633872,0.999983709882227,0.936697435472098,"27063/135458",2
"GO:0061157","mRNA destabilization","2/634","194/18986",0.0103092783505155,0.308725487007708,-1.79875965224219,0.98966780633872,0.999983709882227,0.936697435472098,"10642/154197",2
"GO:0070661","leukocyte proliferation","5/634","341/18986",0.0146627565982405,0.439096367151725,-1.94264067564775,0.989843154699173,0.999983709882227,0.936697435472098,"5169/3952/284194/654346/4693",5
"GO:0002274","myeloid leukocyte activation","3/634","247/18986",0.0121457489878543,0.363721120320821,-1.87081570979927,0.989927978386717,0.999983709882227,0.936697435472098,"1113/5169/3929",3
"GO:0002244","hematopoietic progenitor cell differentiation","1/634","135/18986",0.00740740740740741,0.221824979553686,-1.68649556205282,0.989964072084092,0.999983709882227,0.936697435472098,"121340",1
"GO:0030833","regulation of actin filament polymerization","1/634","135/18986",0.00740740740740741,0.221824979553686,-1.68649556205282,0.989964072084092,0.999983709882227,0.936697435472098,"1440",1
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/634","135/18986",0.00740740740740741,0.221824979553686,-1.68649556205282,0.989964072084092,0.999983709882227,0.936697435472098,"51438",1
"GO:0021543","pallium development","2/634","195/18986",0.0102564102564103,0.307142279382027,-1.80756802198542,0.989971068318239,0.999983709882227,0.936697435472098,"2890/10642",2
"GO:1902107","positive regulation of leukocyte differentiation","2/634","195/18986",0.0102564102564103,0.307142279382027,-1.80756802198542,0.989971068318239,0.999983709882227,0.936697435472098,"51412/5105",2
"GO:1903708","positive regulation of hemopoiesis","2/634","195/18986",0.0102564102564103,0.307142279382027,-1.80756802198542,0.989971068318239,0.999983709882227,0.936697435472098,"51412/5105",2
"GO:0031329","regulation of cellular catabolic process","8/634","472/18986",0.0169491525423729,0.507565631182163,-2.01361971822133,0.990147032833699,0.999983709882227,0.936697435472098,"13/32/2819/90070/3952/5207/8671/7079",8
"GO:0007159","leukocyte cell-cell adhesion","7/634","430/18986",0.0162790697674419,0.487499082972636,-1.99799741538712,0.990183763742562,0.999983709882227,0.936697435472098,"51412/3952/284194/654346/5105/6279/6280",7
"GO:0045089","positive regulation of innate immune response","6/634","387/18986",0.0155038759689922,0.46428484092632,-1.97903215416352,0.990219288141256,0.999983709882227,0.936697435472098,"948/3929/4321/6279/6280/79931",6
"GO:0002286","T cell activation involved in immune response","1/634","136/18986",0.00735294117647059,0.220193913527556,-1.69632329796592,0.990301602098346,0.999983709882227,0.936697435472098,"5105",1
"GO:0002708","positive regulation of lymphocyte mediated immunity","1/634","136/18986",0.00735294117647059,0.220193913527556,-1.69632329796592,0.990301602098346,0.999983709882227,0.936697435472098,"909",1
"GO:0007041","lysosomal transport","1/634","136/18986",0.00735294117647059,0.220193913527556,-1.69632329796592,0.990301602098346,0.999983709882227,0.936697435472098,"4693",1
"GO:0050684","regulation of mRNA processing","1/634","136/18986",0.00735294117647059,0.220193913527556,-1.69632329796592,0.990301602098346,0.999983709882227,0.936697435472098,"84530",1
"GO:1901875","positive regulation of post-translational protein modification","1/634","136/18986",0.00735294117647059,0.220193913527556,-1.69632329796592,0.990301602098346,0.999983709882227,0.936697435472098,"51438",1
"GO:0046474","glycerophospholipid biosynthetic process","2/634","197/18986",0.0101522842639594,0.30402408365226,-1.82508762657632,0.990551766128892,0.999983709882227,0.936697435472098,"336/117283",2
"GO:0002706","regulation of lymphocyte mediated immunity","2/634","198/18986",0.0101010101010101,0.302488608482299,-1.83379951498231,0.990829677397442,0.999983709882227,0.936697435472098,"909/3952",2
"GO:0050779","RNA destabilization","2/634","198/18986",0.0101010101010101,0.302488608482299,-1.83379951498231,0.990829677397442,0.999983709882227,0.936697435472098,"10642/154197",2
"GO:0002456","T cell mediated immunity","1/634","138/18986",0.0072463768115942,0.217002697389476,-1.71583452417203,0.990943038483687,0.999983709882227,0.936697435472098,"909",1
"GO:0043401","steroid hormone receptor signaling pathway","1/634","138/18986",0.0072463768115942,0.217002697389476,-1.71583452417203,0.990943038483687,0.999983709882227,0.936697435472098,"2852",1
"GO:0048863","stem cell differentiation","3/634","251/18986",0.0119521912350598,0.357924767805749,-1.90328646387919,0.990965739128426,0.999983709882227,0.936697435472098,"2668/79727/121340",3
"GO:0061014","positive regulation of mRNA catabolic process","2/634","199/18986",0.0100502512562814,0.300968565223594,-1.84247988797408,0.991099603412528,0.999983709882227,0.936697435472098,"10642/154197",2
